00001.JPG,0,34.530269686198245,126.71075376695582,34.530269686198245,126.71055665793308,34.53013986046842,126.71075376695582,34.53013986046842,126.71055665793308
00003.JPG,0,34.53046086161252,126.71015199273369,34.53046086161252,126.70990721082187,34.53029963616526,126.71015199273369,34.53029963616526,126.70990721082187
00005.JPG,0,34.530442253289465,126.710816177686,34.530442253289465,126.710616318314,34.53031061604386,126.710816177686,34.53031061604386,126.710616318314
00007.JPG,0,34.53062255957287,126.71073958842426,34.53062255957287,126.71052506046463,34.530481260871575,126.71073958842426,34.530481260871575,126.71052506046463
00009.JPG,0,34.53064067479099,126.70993548756438,34.53064067479099,126.70966595243563,34.53046314565346,126.70993548756438,34.53046314565346,126.70966595243563
00011.JPG,0,34.530816151235435,126.71010333467548,34.530816151235435,126.70983379954673,34.530638622097904,126.71010333467548,34.530638622097904,126.70983379954673
00013.JPG,0,34.53080830130457,126.71047288578426,34.53080830130457,126.71022718710462,34.53064647202877,126.71047288578426,34.53064647202877,126.71022718710462
00015.JPG,0,34.53079833793762,126.71090789303956,34.53079833793762,126.71069244829378,34.53065643539572,126.71090789303956,34.53065643539572,126.71069244829378
00017.JPG,0,34.53079339647108,126.71131421652923,34.53079339647108,126.71112535858187,34.53066900530669,126.71131421652923,34.53066900530669,126.71112535858187
00019.JPG,0,34.530987399906756,126.71055468072798,34.530987399906756,126.71029798060535,34.530818324537684,126.71055468072798,34.530818324537684,126.71029798060535
00021.JPG,0,34.53100762857,126.70960120106865,34.53100762857,126.70928307626467,34.53079809587444,126.70960120106865,34.53079809587444,126.70928307626467
